Date,Open,High,Low,Close,Adj Close,Volume,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,RSI_signal,MACD_flip,BB_width,BB_diverging,Signal,PnL,ROI
2021-09-09,106.55999755859375,107.30000305175781,105.83999633789062,106.1500015258789,106.1500015258789,31857900,112.64684346847494,107.99449996948242,103.3421564704899,1.7247789825748896,2.56615456913832,49.67613956395984,56.86275264150313,0,0,9.304686997985044,1,2.1342339839983504,,
2021-09-10,106.98999786376953,106.98999786376953,104.9800033569336,105.19999694824219,105.19999694824219,32602300,112.69841409046424,107.92949981689453,103.16058554332483,1.3580836888667847,2.324540393084013,47.53600470151505,55.619186249504715,0,0,9.537828547139412,1,2.0655116644737044,,
2021-09-13,105.26000213623047,105.27999877929688,102.62999725341797,104.80000305175781,104.80000305175781,37767800,112.43754576167285,107.64199981689453,102.8464538721162,1.0234017241181732,2.064312659290845,46.625197743505645,54.41998778203817,0,0,9.591091889556651,1,1.9914950907653435,,
2021-09-14,105.5199966430664,106.81999969482422,104.41999816894531,105.7300033569336,105.7300033569336,40629500,112.42199747281998,107.55449981689453,102.68700216096909,0.8237118703933533,1.8161925015113467,49.068646792214885,53.70647565006173,0,0,9.734995311850895,1,1.920922274873963,,
2021-09-15,106.0,106.31999969482422,104.02999877929688,105.5999984741211,105.5999984741211,37998900,112.39796993958922,107.4564998626709,102.51502978575257,0.6475019160496203,1.5824543844190013,48.73279352912495,53.04331803393683,0,0,9.882940153836643,1,1.8544401427812716,,
2021-09-16,104.91999816894531,106.75,103.76000213623047,106.22000122070312,106.22000122070312,38150300,112.2236936243129,107.59549980163574,102.96730597895858,0.5515256533589366,1.3762686382069884,50.47379514140857,52.700714981599724,0,0,9.256387645354323,-1,-1.0128905604416707,,
2021-09-17,105.55999755859375,105.9800033569336,103.70999908447266,103.87999725341797,103.87999725341797,44528300,112.20296232083716,107.60449981689453,103.0060373129519,0.28337839997614367,1.1576905905608195,44.35198018593414,51.58755034217764,0,0,9.196925007885255,-1,-1.0750607140175807,,
2021-09-20,101.58000183105469,102.51000213623047,99.51000213623047,101.55000305175781,101.55000305175781,45228400,112.61044279931167,107.44949989318847,102.28855698706528,-0.11580634625364894,0.9029912031979258,39.24752451472634,49.94221356518413,0,0,10.321885812246393,1,1.6611804317508574,66.13788221518821,0.07614624505654512
2021-09-21,102.1500015258789,103.43000030517578,101.18000030517578,102.81999969482422,102.81999969482422,35481500,112.64918288132623,107.15200004577636,101.6548172102265,-0.32592792409501214,0.6572073777393382,43.09204200002938,49.028857356496836,0,0,10.994365671099729,1,1.5912721388559972,,
2021-09-22,102.81999969482422,104.55999755859375,102.20999908447266,104.37999725341797,104.37999725341797,34126300,112.60982428902084,106.98849983215332,101.36717537528581,-0.36239456389377267,0.45328698941271606,47.48789647104113,48.82339590510274,0,0,11.242648913735025,1,1.5332710632857371,,
2021-09-23,104.88999938964844,106.86000061035156,103.88999938964844,106.1500015258789,106.1500015258789,32816700,112.48007747693805,106.88099975585938,101.2819220347807,-0.24563851848118645,0.31350188783393557,52.01681449530463,49.24918505046299,1,0,11.198155442157343,-1,-0.5196691995714326,,
2021-09-24,105.19000244140625,106.05000305175781,104.68000030517578,105.80000305175781,105.80000305175781,26482600,112.42279255080487,106.80750007629395,101.19220760178302,-0.1792837911678049,0.21494475203358746,51.07870943286341,49.493121634783044,0,0,11.230584949021846,1,1.465479381270747,,
2021-09-27,105.06999969482422,108.44000244140625,103.44000244140625,108.16000366210938,108.16000366210938,51944300,111.89661177873651,106.64550018310547,101.39438858747442,0.06300880787975416,0.1845575632028208,56.74356796795531,50.459847812539344,0,0,10.50222319126209,-1,-1.3518489386913295,,
2021-09-28,106.83999633789062,107.6500015258789,101.41999816894531,101.5199966430664,101.5199966430664,74469000,111.39932883802155,106.15550003051757,100.9116712230136,-0.27756602695399124,0.09213284517145838,42.00555341754629,49.332608559873606,-1,0,10.487657615007947,-1,-2.173641406192286,,
2021-09-29,102.30000305175781,102.66000366210938,99.80999755859375,100.3499984741211,100.3499984741211,52224700,111.02181246504139,105.63699989318847,100.25218732133555,-0.634568204167465,-0.053207364696326295,40.03251066528116,48.09259550726128,0,0,10.769625143705838,1,1.3892088753423977,-20.865142824483968,-0.024022575647094275
2021-09-30,102.08000183105469,104.44000244140625,101.98999786376953,102.9000015258789,102.9000015258789,57636700,110.40129287337282,105.28250007629394,100.16370727921506,-0.7036201713122381,-0.18328992601950866,45.98729347855152,47.81188857009998,0,0,10.237585594157764,-1,-1.4564757991823034,,
2021-10-01,102.5999984741211,103.0,100.63999938964844,102.44999694824219,102.44999694824219,41491600,109.87264384843904,104.94500007629395,100.01735630414886,-0.7856000529458527,-0.30375195140477745,45.13550977589273,47.45503806420568,0,0,9.855287544290178,-1,-1.4907388127782097,,
2021-10-04,101.73999786376953,101.8499984741211,99.81999969482422,100.33999633789062,100.33999633789062,41967100,109.22572681262677,104.46599998474122,99.70627315685566,-1.009195734790012,-0.44484070808182435,41.275128158011995,46.63105007671319,0,0,9.519453655771116,-1,-1.5308686875067343,,
2021-10-05,100.91999816894531,102.87000274658203,100.61000061035156,101.80999755859375,101.80999755859375,31455200,108.47382990693744,104.09899978637695,99.72416966581646,-1.0556116760672154,-0.5669949016789025,44.81626551059171,46.389078801230326,0,0,8.749660241120978,-1,-1.5656130045031302,,
2021-10-06,100.44999694824219,103.72000122070312,100.3499984741211,103.63999938964844,103.63999938964844,39071700,108.24560867568364,103.97249984741211,99.69939101914058,-0.9339646272849649,-0.640388846800115,48.94377348141413,46.72970475858816,1,0,8.546217656543064,-1,-0.7909843389711422,,
2021-10-07,104.5999984741211,107.94999694824219,104.45999908447266,106.44999694824219,106.44999694824219,41543100,108.29306052864311,103.98749961853028,99.68193870841745,-0.6038542894932846,-0.6330819353387489,54.56356475862955,47.77421942526035,0,1,8.611121820225662,1,1.2242751525837288,-29.96499461921112,-0.034499469093501156
2021-10-08,106.55000305175781,107.27999877929688,104.88999938964844,105.05999755859375,105.05999755859375,30623000,108.27860145842568,103.98049964904786,99.68239783967003,-0.4492224457880667,-0.5963100374286124,51.54138095992118,48.27650762988179,0,0,8.596203618755652,-1,-1.5739511084952036,,
2021-10-11,104.62000274658203,107.19999694824219,104.0199966430664,104.68000030517578,104.68000030517578,31284400,108.26834140743034,103.97449951171875,99.68065761600715,-0.3532659679921011,-0.5477012235413101,50.71439166303426,48.60155883430212,0,0,8.587683791423188,-1,-1.5601253036760094,,
2021-10-12,105.16999816894531,106.04000091552734,104.33999633789062,105.04000091552734,105.04000091552734,34039900,108.18770666415182,103.93999938964843,99.69229211514505,-0.24534257096729561,-0.4872294930265072,51.50820710484059,48.98911193704058,0,0,8.495414549006767,-1,-1.5429253295084653,,
2021-10-13,106.27999877929688,109.87999725341797,106.25,109.16000366210938,109.16000366210938,55631900,108.89448897168833,104.11799964904785,99.34151032640736,0.17066991156826816,-0.35564961210755214,59.53987270146796,50.395880038964236,0,0,9.552978645280973,1,1.3031852276253262,-33.89603575209742,-0.03902537786781293
2021-10-14,110.5,112.22000122070312,109.62999725341797,111.98999786376953,111.98999786376953,46900200,110.23675768249548,104.40649948120117,98.57624127990685,0.7204151842106938,-0.14043665284390294,63.95601356209354,52.20389784204814,0,0,11.660516402588627,1,1.3643982491205415,,
2021-10-15,112.51000213623047,112.83999633789062,111.11000061035156,112.12000274658203,112.12000274658203,34203000,111.53840447202288,104.81849975585938,98.09859503969588,1.1532881926396783,0.11830831625281332,64.14959714104867,53.796657748581545,0,0,13.439809432326996,1,1.437993080069792,,
2021-10-18,111.9000015258789,116.87999725341797,111.37000274658203,116.43000030517578,116.43000030517578,47537800,113.79485961260926,105.56249961853027,97.33013962445128,1.8231082957395017,0.459268312150151,69.91787589000002,55.94615350077068,0,0,16.46471998815798,1,1.5349723308978231,,
2021-10-19,116.16000366210938,117.16999816894531,114.47000122070312,116.33000183105469,116.33000183105469,39593900,115.59909523323705,106.2379997253418,96.87690421744654,2.3191428766343876,0.8312432250469983,69.63791395636429,57.77172156151649,0,0,18.722191015790514,1,1.6407731544947948,,
2021-10-20,116.29000091552734,118.30000305175781,115.41999816894531,116.38999938964844,116.38999938964844,34244800,117.13946543710975,106.83849983215332,96.53753422719689,2.6861311099112584,1.2022208020198504,69.71626505377175,59.36432736048386,0,0,20.601931209912863,1,1.7462903058372594,,
2021-10-21,116.5,119.68000030517578,116.26000213623047,119.33000183105469,119.33000183105469,34794900,119.1373231608567,107.49749984741212,95.85767653396753,3.1775764320504862,1.5972919280259776,73.34599818697941,61.228550137349934,0,0,23.27964662688916,1,1.8586603852743706,,
2021-10-22,120.83000183105469,121.55999755859375,118.37000274658203,119.81999969482422,119.81999969482422,38992700,120.97787310446934,108.19849967956543,95.41912625466152,3.565488392294455,1.990931220879673,73.90732405800787,62.91905332677099,0,0,25.558746849807818,1,1.9706232084113164,,
2021-10-25,120.5199966430664,123.45999908447266,118.5999984741211,122.36000061035156,122.36000061035156,47834100,123.10023343561954,108.90849952697754,94.71676561833553,4.031396828569896,2.3990243424177176,76.65220141142777,64.75013973805856,0,0,28.383467817284014,1,2.0866971340068243,80.42691811519018,0.09259757964453792
2021-10-26,122.98999786376953,127.19999694824219,122.58000183105469,122.93000030517578,122.93000030517578,59458900,124.98646220735671,109.978999710083,94.9715372128093,4.395953022634117,2.7984100784609973,77.23106011462319,66.41426245493385,0,0,30.014924994547414,1,2.2002944179666155,,
2021-10-27,121.62999725341797,128.0800018310547,121.05000305175781,122.27999877929688,122.27999877929688,98245300,126.31144617224662,111.0754997253418,95.83955327843698,4.579625668082883,3.1546531963853743,74.9490518718644,67.55223437719125,0,0,30.47189289380964,1,2.301620647156712,,
2021-10-28,122.86000061035156,123.5,120.26000213623047,121.16000366210938,121.16000366210938,58002500,127.34335174029793,111.98849983215332,96.63364792400871,4.581994931743367,3.4401215434569727,71.05326076086862,68.0190378950149,0,0,30.70970381628922,1,2.382816408440261,,
2021-10-29,120.94999694824219,122.56999969482422,119.87999725341797,120.2300033569336,120.2300033569336,43320100,127.97710476524729,112.87750015258788,97.77789553992848,4.4574466674548745,3.643586568256553,67.89728559883123,68.00280425552374,-2,0,30.19920922531881,-1,-1.9590055372901345,-19.07687274943692,-0.021963694310090296
2021-11-01,119.44999694824219,125.66999816894531,118.12999725341797,125.2300033569336,125.2300033569336,54559800,128.98410000753094,114.12200050354004,99.25990099954913,4.707929404351859,3.8564551354756142,74.46431153217519,68.86433855907727,1,0,29.72419900798181,-1,0.48805298428994126,,
2021-11-02,124.9800033569336,128.4600067138672,124.19999694824219,127.62999725341797,127.62999725341797,53491900,130.25858534573212,115.41300048828126,100.5674156308304,5.041977450308622,4.093559598442216,76.90630866302057,69.93660123960304,0,0,29.69116971490172,-1,-0.24001149903782348,,
2021-11-03,127.75,130.60000610351562,126.79000091552734,130.52999877929688,130.52999877929688,59537800,131.96094367239306,116.75750045776367,101.55405724313427,5.477576725412575,4.370363023836288,79.46210519026296,71.20666843302436,0,0,30.40688642925879,1,2.647404990508135,,
2021-11-04,132.00999450683594,139.0,130.77000427246094,137.5,137.5,84825200,135.23054996365266,118.31000061035157,101.38945125705045,6.312447175360234,4.758779854141077,84.03524507567872,72.9171453187116,0,0,33.84109870660221,1,2.757882388634626,85.10162322743732,0.09797968788752776
2021-11-05,139.19000244140625,141.22000122070312,134.4199981689453,136.33999633789062,136.33999633789062,64920600,137.37897813267446,119.8740005493164,102.36902296595835,6.8020753306169155,5.167438949436244,80.81019897958508,73.96955247349473,0,0,35.00995516671611,1,2.8741172941445363,,
2021-11-08,137.6999969482422,153.60000610351562,137.6999969482422,150.16000366210938,150.16000366210938,141493800,142.71537296950083,122.14800071716309,101.58062846482532,8.210621331902516,5.776075425929498,87.14155273568156,75.72581917511964,0,0,41.13474450467551,1,3.0472317657164467,88.04136908348148,0.10136429291056093
2021-11-09,154.00999450683594,155.64999389648438,143.88999938964844,148.9199981689453,148.9199981689453,98442600,146.4456993166005,124.34200057983398,102.23830184306748,9.121696862436238,6.4451997132308465,84.4492618234365,76.88894486156188,0,0,44.20739747353302,1,3.2375507851736844,,
2021-11-10,143.92999267578125,146.3000030517578,138.52000427246094,139.8699951171875,139.8699951171875,82989200,147.81531177732563,125.87750015258788,103.93968852785015,9.009613950749085,6.9580825607344945,67.9490389734752,75.69695740981699,-2,0,43.87562324947548,-1,-1.0162634499755665,-52.78341630328235,-0.06077090493575519
2021-11-11,142.9600067138672,146.47000122070312,140.83999633789062,146.00999450683594,146.00999450683594,67934800,150.2100023428902,127.57849998474121,104.94699762659224,9.308926561555893,7.428251360898774,71.95295813451392,75.19775750644325,0,0,45.26300471629796,1,3.517160162998767,,
2021-11-12,146.02999877929688,148.58999633789062,144.25,147.88999938964844,147.88999938964844,52162100,152.47778402321558,129.36699981689452,106.25621561057345,9.587318010115439,7.8600646907421075,73.06258139555776,74.9130673583252,0,0,46.22156841264213,1,3.639980827386542,,
2021-11-15,148.0,148.97999572753906,142.86000061035156,146.49000549316406,146.49000549316406,52271300,154.32716488615085,130.87000007629393,107.41283526643701,9.58449335829738,8.204950424253163,70.81575143781114,74.36675856892332,0,0,46.91432961971384,1,3.7380766757547734,,
2021-11-16,145.92999267578125,153.0800018310547,145.33999633789062,152.4499969482422,152.4499969482422,53100800,156.92572114289194,132.6759998321533,108.42627852141466,9.948496230260417,8.553659585454614,74.42192938836753,74.37411467818255,1,0,48.499442621477286,1,4.632764126821479,,
2021-11-17,151.97999572753906,154.66000366210938,149.69000244140625,151.33999633789062,151.33999633789062,54527500,158.7639218577498,134.42349967956542,110.08307750138104,10.031763431909866,8.849280354745664,72.62210660696552,74.14051360202028,-2,0,48.680844356368766,1,2.330335226024369,,
2021-11-18,157.07000732421875,158.88999938964844,152.55999755859375,155.02000427246094,155.02000427246094,60612700,161.0876873780101,136.20799980163574,111.32831222526139,10.276241064086292,9.13467249661379,74.79816804062767,74.22820086050126,1,0,49.7593751527487,1,4.798021627770641,,
2021-11-19,155.75999450683594,156.9199981689453,153.4499969482422,155.41000366210938,155.41000366210938,41668900,163.01473418649005,137.9875,112.96026581350998,10.38178627064562,9.384095251420156,75.0247269909607,74.33440434456251,0,0,50.05446837298007,1,4.073460836161775,,
2021-11-22,157.13999938964844,161.8800048828125,152.38999938964844,152.52000427246094,152.52000427246094,58674100,164.20705985601128,139.49550018310546,114.78394051019964,10.115626167543297,9.530401434644784,70.0026636601377,73.75683891997254,-2,0,49.42311934581164,-1,-0.2846187987428246,,
2021-11-23,150.41000366210938,152.66000366210938,145.3000030517578,149.9199981689453,149.9199981689453,62852700,164.72443591617366,140.84500007629396,116.96556423641427,9.584410486854523,9.54120324508673,65.73919160801036,72.68781927837757,0,0,47.758871679759395,-1,1.3094617705147185,,
2021-11-24,149.4600067138672,157.92999267578125,147.19000244140625,157.8000030517578,157.8000030517578,60677100,165.99135158260987,142.621000289917,119.2506489972241,9.68759619221612,9.57048183451261,71.42041182408254,72.5188316178049,0,0,46.74070258538576,-1,1.3177894796359908,70.13476197934602,0.08074795554060436
2021-11-26,155.8000030517578,158.10000610351562,152.80999755859375,154.80999755859375,154.80999755859375,36245100,166.03940471132069,144.30349998474122,122.56759525816176,9.419520780241697,9.540289623658428,66.8880679551738,71.76806312945409,0,-1,43.471809453158926,-1,1.3092019091740235,,
2021-11-29,157.5,162.50999450683594,156.10000610351562,161.91000366210938,161.91000366210938,57438900,166.41669060768533,146.3875,126.35830939231465,9.668527473929743,9.56593719371269,71.51128957461013,71.7338266554749,0,1,40.05838121537067,-1,1.3164968474640002,,
2021-11-30,163.27999877929688,164.4600067138672,155.67999267578125,158.3699951171875,158.3699951171875,75182500,166.19316319905317,148.04449958801268,129.8958359769722,9.4710416950428,9.546958093978713,66.52395479468971,71.03917707403687,0,-1,36.29732722208098,-1,1.3110986221714773,,
2021-12-01,160.3699951171875,160.8800048828125,148.9199981689453,149.11000061035156,149.11000061035156,64039100,164.66316967182848,149.11849975585938,133.57382983989027,8.469695250126875,9.331505525208346,55.600422317290324,68.980676439804,0,0,31.08933983193822,-1,1.2498174485448317,-31.97992284050206,-0.03681930778459451
2021-12-02,147.67999267578125,152.52999877929688,146.47000122070312,150.67999267578125,150.67999267578125,56161200,163.12437314021923,150.1259994506836,137.12762576114795,7.713885348359497,9.007981489838576,56.892848599804836,67.36896606113744,0,0,25.99674737907128,-1,1.1577975079284881,,
2021-12-03,151.64999389648438,152.3800048828125,140.72000122070312,144.00999450683594,144.00999450683594,65910000,162.45699163393564,150.45149917602538,138.44600671811511,6.501739442063382,8.506733080283537,50.20635307362712,65.08061766280274,0,0,24.01098491582053,-1,1.0152274239822576,-38.447837372792584,-0.04426598415953719
2021-12-06,141.13999938964844,141.30999755859375,134.1999969482422,139.05999755859375,139.05999755859375,66776500,161.99732940408677,150.58749923706054,139.1776690700343,5.083087030238687,7.822003870274567,45.89539416674711,62.52258786332865,0,0,22.819660334052458,-1,0.8204698963961361,,
2021-12-07,143.89999389648438,145.75999450683594,141.0,144.85000610351562,144.85000610351562,53359400,162.00315849244478,150.32199935913087,138.64084022581696,4.3755613262075315,7.13271536146116,51.17626081601656,61.00974425702037,0,0,23.362318266627824,1,3.4331008593765233,,
2021-12-08,144.9600067138672,147.0399932861328,142.6999969482422,145.24000549316406,145.24000549316406,40977500,162.01597371504954,150.13799972534179,138.26002573563403,3.802479186597168,6.466668126488361,51.51950831801956,59.7443794651536,0,0,23.75594797941551,1,3.24365704590583,,
2021-12-09,145.16000366210938,146.69000244140625,137.8000030517578,138.10000610351562,138.10000610351562,53019900,162.25405728629428,150.04950027465821,137.84494326302215,2.7405775112427477,5.721450003439239,45.24771254867579,57.811490542956555,0,0,24.40911402327214,1,3.0316946569265193,,
2021-12-10,141.2899932861328,141.3699951171875,135.82000732421875,138.5500030517578,138.5500030517578,42224300,162.77531221407725,149.6765007019043,136.57768918973136,1.9132688040727999,4.959813763565951,45.69640099752524,56.19614527023238,0,0,26.197623024345887,1,2.8150624630176773,,
2021-12-13,138.25,139.39999389648438,133.4199981689453,133.8000030517578,133.8000030517578,42174000,163.7830744856197,148.97200088500978,134.16092728439986,0.8643714545342505,4.140725301759611,41.802264629958884,54.27696118486258,0,0,29.622147201219832,1,2.5820891337600687,-32.85374374592086,-0.037825360270264695
2021-12-14,131.6699981689453,137.24000549316406,130.60000610351562,135.60000610351562,135.60000610351562,50754600,164.32441788070918,148.42750091552733,132.5305839503455,0.17632538190741798,3.3478453177891723,43.758192103121715,52.874458640630465,0,0,31.79383393036369,1,2.356570281791444,,
2021-12-15,135.11000061035156,146.69000244140625,133.80999755859375,146.5,146.5,72425800,163.9371166003766,148.13000106811523,132.32288553585386,0.5047637226525978,2.7792289987618575,53.86883517268862,53.007042178238216,1,0,31.614231064522755,-1,0.18165755676791084,69.81815014943042,0.08038343219662862
2021-12-16,147.0,147.92999267578125,137.02000427246094,138.63999938964844,138.63999938964844,63369600,163.74933032622062,147.49500122070313,131.24067211518565,0.12932632015818513,2.249248463041123,47.269748847868875,52.24206973418897,-1,0,32.50865821103497,1,1.2485922758198564,,
2021-12-17,136.3000030517578,142.0399932861328,136.11000061035156,137.75,137.75,55642100,163.02932280655284,146.6315010070801,130.23367920760734,-0.23729069943368586,1.7519406305461611,46.574017235972676,51.486329401093464,0,0,32.7956435989455,1,1.9026471153670417,,
2021-12-20,135.97000122070312,138.25999450683594,133.52000427246094,135.8000030517578,135.8000030517578,38195400,162.17658376042385,145.6510009765625,129.12541819270115,-0.6773774006895508,1.2660770242990187,45.01085306471505,50.62293255624301,0,0,33.051165567722705,1,1.7644529309893509,-17.79225623551178,-0.020484682273467128
2021-12-21,138.19000244140625,144.5,135.14999389648438,144.25,144.25,57785200,161.46608283689324,145.23750076293945,129.00891868898566,-0.34038144254660097,0.9447853309298947,52.45734357643006,50.867520692267945,1,0,32.45716414790758,-1,-0.34011325134218695,,
2021-12-22,142.64999389648438,144.5,140.27000427246094,143.8800048828125,143.8800048828125,46923700,161.0285264066208,144.9355010986328,128.8424757906448,-0.10198955941768872,0.7354303528603781,52.124499615981556,51.03511788209643,0,0,32.186050615976,-1,-1.195164192429709,,
2021-12-23,143.88999938964844,149.02000427246094,143.85000610351562,146.13999938964844,146.13999938964844,48653800,159.34639926904964,144.35250091552734,129.35860256200505,0.26623144425616374,0.6415905711395352,54.04266181264885,51.43612373950342,0,0,29.987796707044595,-1,-1.221855041323001,,
2021-12-27,147.50999450683594,154.88999938964844,147.25,154.36000061035156,154.36000061035156,53296400,159.2622857454065,144.33000106811522,129.39771639082394,1.2074163001335876,0.7547557169383456,60.27666333975331,52.61486235287008,0,1,29.864569354582557,-1,-1.1896674791706423,-60.874744606223885,-0.07008665934385831
2021-12-28,155.8800048828125,156.72999572753906,151.3800048828125,153.14999389648438,153.14999389648438,58699100,157.15672464142807,143.892000579834,130.6272765182399,1.834527360468286,0.9707100456443337,59.00777942904014,53.46725129635942,0,0,26.52944812318816,-1,-1.1282435899666927,,
2021-12-29,152.82000732421875,154.33999633789062,147.2899932861328,148.25999450683594,148.25999450683594,51300200,155.08368791771295,143.3865005493164,131.68931318091984,1.9148619736876924,1.1595404312530055,54.055362710418045,53.54566615156724,0,0,23.39437473679311,-1,-1.0745345638338701,,
2021-12-30,147.44000244140625,148.85000610351562,144.85000610351562,145.14999389648438,145.14999389648438,44358000,154.62255754105394,143.18850021362306,131.75444288619218,1.7078891920658634,1.2692101834155771,51.1169730268017,53.2218404015985,-1,0,22.868114654861756,-1,-1.838845301654736,,
