timestamp,open,high,low,close,volume,trade_count,vwap,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,Volume,RSI_signal,MACD_flip,BB_diverging,Signal,PnL,ROI
2024-03-01 00:00:00+00:00,61150.9455,61712.43,60791.116,61129.3285,0.0,0.0,0.0,,,,,,,,0.0,0,0,,,,
2024-03-01 04:00:00+00:00,61108.805,61761.896,61085.64,61459.21,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-01 08:00:00+00:00,61450.795,62203.956,61371.897,61868.925,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-01 12:00:00+00:00,61925.715,62651.898,61156.667,61267.51,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-01 16:00:00+00:00,61376.3435,62473.6355,61266.185,62233.62,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-01 20:00:00+00:00,62329.1,63132.4485,62247.355,62407.42,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-02 00:00:00+00:00,62442.85,62442.85,61961.237,62294.2035,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-02 04:00:00+00:00,62265.568,62281.063,61825.54,62027.9195,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-02 08:00:00+00:00,62025.0,62098.8265,61680.995,61866.705,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-02 12:00:00+00:00,61840.35,62168.55,61589.367,61763.665,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-02 16:00:00+00:00,61791.605,62119.721,61648.973,62119.721,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-02 20:00:00+00:00,62130.3945,62185.01,61708.9455,61984.945,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-03 00:00:00+00:00,61952.9265,62018.829,61651.5,61930.38,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-03 04:00:00+00:00,61912.985,62095.3575,61469.25,61630.584,0.0,0.0,0.0,,,,,,,,0.0,0,0,0.0,,,
2024-03-03 08:00:00+00:00,61556.176,61881.975,61544.6115,61844.955,0.0,0.0,0.0,,,,,,58.55145037671713,,0.0,0,0,0.0,,,
2024-03-03 12:00:00+00:00,61841.1625,62608.574,61841.1625,62199.28,0.0,0.0,0.0,,,,,,62.015442617354374,,0.0,0,0,0.0,,,
2024-03-03 16:00:00+00:00,62168.5335,62913.495,62095.539,62749.228,0.0,0.0,0.0,,,,,,66.67121338960644,,0.0,0,0,0.0,,,
2024-03-03 20:00:00+00:00,62753.119,63238.688,62591.149,63124.1305,0.0,0.0,0.0,,,,,,69.42268629893732,,0.0,0,0,0.0,,,
2024-03-04 00:00:00+00:00,63112.95,64237.11,62832.062,63447.652,0.0,0.0,0.0,,,,,,71.60145590638088,,0.0,0,0,0.0,,,
2024-03-04 04:00:00+00:00,63502.4,64310.969,63230.85,64075.22,0.0,0.0,0.0,63574.529715266595,62171.2301,60767.930484733406,,,75.28093504409851,,0.0,0,0,0.0,,,
2024-03-04 08:00:00+00:00,64055.814,65510.4335,64038.9305,65247.254,0.0,0.0,0.0,64241.248024418914,62377.12637499999,60513.00472558107,,,80.39084504260184,,0.0,0,0,1.0,,,
2024-03-04 12:00:00+00:00,65240.67,66539.505,64727.651,66463.5465,0.0,0.0,0.0,65156.32866438801,62627.34319999999,60098.357735611964,,,84.07090446124704,,0.0,0,0,1.0,,,
2024-03-04 16:00:00+00:00,66449.747,67509.662,66141.032,67443.8295,0.0,0.0,0.0,66163.33270500792,62906.08842499999,59648.84414499204,,,86.30214610878518,,0.0,0,0,1.0,,,
2024-03-04 20:00:00+00:00,67405.81,68505.938,66799.82,68294.455,0.0,0.0,0.0,67179.90578421105,63257.43567499999,59334.96556578894,,,87.88761190837808,,0.0,0,0,1.0,,,
2024-03-05 00:00:00+00:00,68249.171,68697.2935,67611.4895,68139.5205,0.0,0.0,0.0,67979.27403435454,63552.73069999999,59126.18736564544,,,85.93652525224135,,0.0,0,0,1.0,,,
2024-03-05 04:00:00+00:00,68131.913,68407.6035,65794.9,66214.35,0.0,0.0,0.0,68282.22413201114,63743.0772,59203.930267988864,,,66.25449169811426,,0.0,0,0,1.0,,,
2024-03-05 08:00:00+00:00,66117.138,67156.045,65679.69,66670.33,0.0,0.0,0.0,68620.88178967636,63961.883525,59302.88526032363,,,68.11705842780113,,0.0,0,0,1.0,,,
2024-03-05 12:00:00+00:00,66632.915,69027.964,66604.0805,66850.3415,0.0,0.0,0.0,68935.26643257868,64203.004625,59470.74281742132,,,68.84806294953698,73.66791639155717,0.0,0,0,1.0,,,
2024-03-05 16:00:00+00:00,66791.36,66990.182,60063.9,61406.05,0.0,0.0,0.0,68961.71963418604,64179.971875,59398.22411581397,,,39.41447409557375,69.10079075209272,0.0,0,0,1.0,,,
2024-03-05 20:00:00+00:00,61397.893,64320.183,61384.1,63763.222,0.001132,1.0,61397.893,68937.43377321202,64279.949725,59622.46567678798,,,49.48411620866431,66.48523414630226,0.001132,0,0,-1.0,,,
2024-03-06 00:00:00+00:00,63781.083,64077.535,62812.318,63287.9335,0.0,0.0,0.0,68914.60466867042,64338.36035000001,59762.1160313296,,,47.760407433847476,63.98859058464162,0.0,0,0,-1.0,,,
2024-03-06 04:00:00+00:00,63373.0,66732.0485,63305.235,66732.0485,0.0,0.0,0.0,69131.46990575119,64575.71552500001,60019.961144248824,,,58.925763856859604,63.31354702093735,0.0,0,0,-1.0,,,
2024-03-06 08:00:00+00:00,66832.1235,67602.45,66126.898,67188.565,0.001191,1.0,67296.85,69360.15652327139,64838.62477500001,60317.09302672864,,,60.14182045217904,62.89065014510291,0.001191,0,0,-1.0,,,
2024-03-06 12:00:00+00:00,67327.21,67504.59,64952.2775,66492.895,0.0,0.0,0.0,69405.7252394823,65081.740325000006,60757.75541051772,1126.4336285866666,1265.5535436061432,57.35513421978523,62.152581355060555,0.0,0,0,-1.0,1264.5535436061432,,
2024-03-06 16:00:00+00:00,66492.111,67457.913,66305.809,66836.18,0.0,0.0,0.0,69450.522149002,65331.301575000005,61212.081000998,1159.464458205046,1244.3357265259237,58.379960434898116,61.64956523237223,0.0,0,0,-1.0,1243.3357265259237,,
2024-03-06 20:00:00+00:00,66763.7885,67338.6215,65741.35,66067.152,0.0,0.0,0.0,69393.12601185593,65524.695175,61656.26433814408,1110.7830801772288,1217.6251972561847,55.18074808926807,60.78705627995834,0.0,0,0,-1.0,1216.6251972561847,,
2024-03-07 00:00:00+00:00,65931.216,66483.52,65605.935,65876.825,0.0,0.0,0.0,69334.9899096721,65681.075025,62027.16014032789,1044.8011221192282,1183.0603822287935,54.38639700574105,59.93363504339604,0.0,0,0,-1.0,1182.0603822287935,,
2024-03-07 04:00:00+00:00,65898.565,66463.642,65692.075,66440.157,0.0,0.0,0.0,69318.01185515017,65846.87634999999,62375.74084484982,1026.1374555824004,1151.6757968995148,56.38756675497666,59.46082593827345,0.0,0,0,-1.0,1150.6757968995148,,
2024-03-07 08:00:00+00:00,66409.915,67222.677,66409.915,66866.3965,0.0,0.0,0.0,69332.70909770855,66017.813575,62702.91805229144,1033.823062078256,1128.1052499352631,57.892853767553575,59.25176298217747,0.0,0,0,-1.0,1127.1052499352631,,
2024-03-07 12:00:00+00:00,66929.6,67880.0355,66588.051,67294.2485,0.0,0.0,0.0,69412.34415407434,66178.76499999998,62945.18584592563,1062.19373312682,1114.9229465735746,59.40739289718713,59.27251363751209,0.0,2,0,-1.0,1115.9229465735746,,
2024-03-07 16:00:00+00:00,67277.32,67936.755,67063.03,67582.6325,0.0,0.0,0.0,69554.69339657585,66295.533925,63036.37445342415,1095.321686419833,1111.0026945428262,60.44025061633411,59.42821190135503,0.0,0,0,1.0,1112.0026945428262,,
2024-03-07 20:00:00+00:00,67558.058,67932.658,66834.61,66847.318,0.0,0.0,0.0,69582.1213344755,66314.7225,63047.32366552451,1050.1367702087082,1098.8295096760025,56.4931686849467,59.036872805833916,0.0,-2,0,1.0,1097.8295096760025,,
2024-03-08 00:00:00+00:00,66862.975,67273.0815,66788.5665,67160.3285,0.0,0.0,0.0,69550.64357062777,66300.54745,63050.45132937223,1027.737610553755,1084.611129851553,57.75780831549395,58.866330873788584,0.0,0,0,-1.0,1083.611129851553,,
2024-03-08 04:00:00+00:00,67176.817,67633.98,66845.485,67239.1065,0.0,0.0,0.0,69399.45138211058,66247.780025,63096.10866788943,1004.7605867721868,1068.6410212356798,58.088009289893336,58.762554662602554,0.0,0,0,-1.0,1067.6410212356798,,
2024-03-08 08:00:00+00:00,67311.611,67733.6755,67062.4815,67733.6755,0.0,0.0,0.0,69335.09552199318,66227.48777499999,63119.8800280068,1014.7611796866549,1057.8650529258748,60.191839286539384,58.953125945794135,0.0,2,0,-1.0,1058.8650529258748,,
2024-03-08 12:00:00+00:00,67770.4,69985.609,67342.197,67720.83,0.0,0.0,0.0,69477.79378585257,66302.81177499998,63127.8297641474,1010.0074598368956,1048.293534308079,60.10744570219069,59.10703524664701,0.0,0,0,1.0,1049.293534308079,,
2024-03-08 16:00:00+00:00,67703.45,68830.919,66254.7895,68727.85,0.0,0.0,0.0,69750.43365968755,66405.68777499998,63060.94189031241,1075.1050587029022,1053.6558391870435,64.32975180795441,59.80339745482133,0.0,0,1,1.0,1054.6558391870435,,
2024-03-08 20:00:00+00:00,68903.777,69325.8,67896.324,68157.9995,0.0,0.0,0.0,69898.13957246415,66471.07067499998,63044.00177753581,1068.3973819317907,1056.604147735993,60.43184674193712,59.887190693103435,0.0,0,0,1.0,1057.604147735993,,
2024-03-09 00:00:00+00:00,68146.8765,68308.805,67914.435,68277.09,0.0,0.0,0.0,69421.18048060707,66814.62267499998,64208.06486939289,1060.4667077443737,1057.3766597376691,60.964179947809505,60.030789260397576,0.0,0,0,-1.0,1056.3766597376691,,
2024-03-09 04:00:00+00:00,68248.245,68563.591,68160.45,68341.04,0.0,0.0,0.0,69321.31079417812,67043.51357499998,64765.71635582182,1047.2695503867726,1055.35523786749,61.26553842544173,60.195422482403465,0.0,0,-1,-1.0,1054.35523786749,,
2024-03-09 08:00:00+00:00,68378.944,68470.473,67970.78,68307.236,0.0,0.0,0.0,68854.91092517797,67294.47869999998,65734.04647482198,1022.2985860708577,1048.7439075081634,60.99747092660232,60.302362274963315,0.0,0,0,-1.0,1047.7439075081634,,
2024-03-09 12:00:00+00:00,68290.603,68540.081,68135.55,68289.4,0.0,0.0,0.0,68967.77832466383,67372.34627499997,65776.91422533612,989.661499087495,1036.9274258240298,60.846193066429976,60.37487304715887,0.0,0,0,1.0,1037.9274258240298,,
2024-03-09 16:00:00+00:00,68324.29,68356.08,68045.25,68217.595,0.0,0.0,0.0,69058.10140887664,67423.79777499997,65789.4941411233,947.0849038830056,1018.958921435825,60.198910247076434,60.351411340481214,0.0,-2,0,1.0,1017.958921435825,,
2024-03-09 20:00:00+00:00,68246.28,68467.4455,68246.28,68337.974,0.0,0.0,0.0,69138.00512794113,67516.05172499997,65894.09832205881,912.5370654306753,997.6745502347951,60.948932767863894,60.43108086413224,0.0,2,0,-1.0,998.6745502347951,,
2024-03-10 00:00:00+00:00,68349.895,69225.4785,68248.273,69054.6905,0.0,0.0,0.0,69348.18371536738,67626.97724999997,65905.77078463255,932.2443536468927,984.5885109172146,65.15867373856901,61.06142658072381,0.0,0,0,1.0,985.5885109172146,,
2024-03-10 04:00:00+00:00,69058.605,69640.335,69058.605,69407.7705,0.0,0.0,0.0,69525.65142189979,67794.00817499998,66062.36492810017,965.2265953701717,980.7161278078061,67.0435107732771,61.85903780639758,0.0,0,0,1.0,981.7161278078061,,
2024-03-10 08:00:00+00:00,69339.548,69889.1905,69218.3405,69575.9625,0.0,0.0,0.0,69640.80322806587,67978.96504999997,66317.12687193407,993.484675405547,983.2698373273543,67.93342590630934,62.66895621971915,0.0,0,1,-1.0,982.2698373273543,,
2024-03-10 12:00:00+00:00,69647.1785,69844.576,68683.83,69227.78,0.0,0.0,0.0,69706.52736822219,68118.34619999997,66530.16503177775,976.5271919528604,981.9213082524554,64.07606921217568,62.85657128538002,0.0,0,-1,-1.0,980.9213082524554,,
2024-03-10 16:00:00+00:00,69206.336,69770.767,69148.85,69421.75,0.0,0.0,0.0,69821.96849738783,68246.11387499997,66670.2592526121,967.5862896243634,979.0543045268371,65.25953108158411,63.1769659248739,0.0,0,0,-1.0,978.0543045268371,,
2024-03-10 20:00:00+00:00,69413.644,69480.225,68193.38,68987.9,0.0,0.0,0.0,69874.64651703738,68330.79644999997,66786.94638296255,914.9455679752718,966.232557216524,60.461745663549536,62.81493655669732,0.0,-2,0,-1.0,963.232557216524,,
2024-03-11 00:00:00+00:00,68941.13,68941.13,67637.5625,68624.05,0.0,0.0,0.0,69892.13111741628,68382.86732499997,66873.60353258366,834.2510359940788,939.836252972035,56.69709128507069,61.99922385381377,0.0,0,0,-1.0,938.836252972035,,
2024-03-11 04:00:00+00:00,68644.785,71268.9025,68456.365,71052.795,0.0,0.0,0.0,70341.03626314744,68593.14117499997,66845.2460868525,955.2677299006027,942.9225483577486,70.08638252787486,63.07751167702191,0.0,2,1,1.0,945.9225483577486,68.5772517499801,0.06857725174998011
2024-03-11 08:00:00+00:00,71248.1885,72235.83,71126.5,71502.154,0.0,0.0,0.0,70847.01998023414,68810.23244999997,66773.4449197658,1075.041439030785,969.346326492356,71.82234967710144,64.24349007703252,0.0,0,0,1.0,970.346326492356,,
2024-03-11 12:00:00+00:00,71425.37,72671.45,71403.305,72037.368,0.0,0.0,0.0,71396.94413812307,69050.14552499997,66703.34691187687,1199.325189044117,1015.3420990027082,73.77450749227748,65.51429239906518,0.0,0,0,1.0,1016.3420990027082,,
2024-03-11 16:00:00+00:00,72036.4595,72807.82,71831.65,71966.425,0.0,0.0,0.0,71846.859512828,69261.78299999997,66676.70648717193,1277.3717032819695,1067.7480198585604,73.0520549008196,66.5193273992991,0.0,0,0,1.0,1068.7480198585604,,
2024-03-11 20:00:00+00:00,71992.8,72765.15,71946.685,72118.329,0.0,0.0,0.0,72246.85312991239,69481.65794999996,66716.46277008754,1336.0800126901886,1121.414418424886,73.64713471663143,67.46970170827674,0.0,0,0,1.0,1122.414418424886,,
2024-03-12 00:00:00+00:00,72097.824,72459.435,71534.911,71584.4385,0.0,0.0,0.0,72511.59584674622,69624.48737499995,66737.37890325369,1324.261012794159,1161.9837372987406,67.96631560980629,67.53591689514735,0.0,0,0,1.0,1162.9837372987406,,
